"policy_id","policy_effective_year","month","underwriter","premium","coverage","irpm_value","loss_ratio","sales_manager","state","loss_ratio_category","irpm_status","action"
4037,"2012","Jun","Kwasi",20555,"home",0.69,20,"Dedu","FL","loss ratio < 40%","has irpm","add credit"
10398,"2015","Jan","Mina",23781,"home",1.49,70,"Odeneho","IL","loss ratio>40%","has irpm","no action"
3653,"2012","Jan","Mina",36003,"contents",1.12,10,"Odeneho","FL","loss ratio < 40%","has irpm","add credit"
10151,"2014","Sep","Mina",28102,"auto",0.64,13,"Ayikple","SC","loss ratio < 40%","has irpm","add credit"
9992,"2012","May","Priscilla",17344,"home",1.17,68,"Odeneho","PA","loss ratio>40%","has irpm","no action"
2613,"2012","Dec","Kwabena",10086,"contents",1.95,89,"Odeneho","KY","loss ratio>40%","has irpm","add debit"
2417,"2010","Jan","Dan",20979,"home",0.67,6,"Dedu","WI","loss ratio < 40%","has irpm","add credit"
9584,"2010","Dec","Ekow",12013,"products",0.77,92,"Dedu","GA","loss ratio>40%","has irpm","no action"
1032,"2011","Jun","Abena",15671,"contents",1.33,23,"Ayikple","MD","loss ratio < 40%","has irpm","add credit"
2665,"2014","Mar","Mina",36984,"products",1.29,1,"Dedu","NC","loss ratio < 40%","has irpm","add credit"
4656,"2014","Apr","Ama",7468,"building",0.74,24,"Ayikple","VA","loss ratio < 40%","has irpm","add credit"
3304,"2014","Feb","Priscilla",21768,"auto",1.91,100,"Odeneho","PA","loss ratio>40%","has irpm","add debit"
812,"2013","Sep","Bella",4506,"home",0.87,12,"Ayikple","GA","loss ratio < 40%","has irpm","add credit"
1609,"2014","Oct","Aseda",29138,"auto",0.76,75,"Dedu","TX","loss ratio>40%","has irpm","no action"
6060,"2011","Jun","Franca",13885,"home",1.9,40,"Dedu","FL","loss ratio>40%","has irpm","no action"
6890,"2014","Nov","Abbie",8876,"home",0.7,42,"Dedu","TX","loss ratio>40%","has irpm","no action"
2834,"2012","Feb","Ben",7336,"home",0.51,67,"Odeneho","NJ","loss ratio>40%","has irpm","no action"
9144,"2015","May","Mina",5219,"contents",0.75,15,"Odeneho","PA","loss ratio < 40%","has irpm","add credit"
9468,"2014","Aug","Abena",46434,"building",1.11,90,"Odeneho","PA","loss ratio>40%","has irpm","add debit"
906,"2013","Oct","Aseda",23101,"auto",0.61,21,"Dedu","NJ","loss ratio < 40%","has irpm","add credit"
10067,"2013","Jan","Francis",29584,"building",0.5,58,"Dedu","WI","loss ratio>40%","has irpm","add credit"
9186,"2014","May","Kwasi",4792,"auto",1.84,50,"Odeneho","PA","loss ratio>40%","has irpm","no action"
4859,"2015","May","Bella",18783,"home",0.58,2,"Ayikple","FL","loss ratio < 40%","has irpm","add credit"
10387,"2011","Apr","Aseda",31710,"home",0.85,33,"Dedu","MN","loss ratio < 40%","has irpm","add credit"
2666,"2010","Jun","Abena",2597,"home",1,34,"Ayikple","PA","loss ratio < 40%","has no irpm","add credit"
6722,"2010","Feb","Janice",29509,"auto",0.52,29,"Odeneho","PA","loss ratio < 40%","has irpm","add credit"
2671,"2010","Feb","Emefa",4221,"contents",1.8,56,"Dedu","IL","loss ratio>40%","has irpm","no action"
238,"2010","Aug","Kwabena",15346,"products",0.65,84,"Ayikple","FL","loss ratio>40%","has irpm","no action"
6386,"2012","Oct","Adjoa",14058,"products",0.76,59,"Ayikple","NJ","loss ratio>40%","has irpm","no action"
3812,"2014","Jul","Abbie",45404,"home",1.29,37,"Ayikple","WI","loss ratio < 40%","has irpm","add credit"
5616,"2011","Nov","Emefa",17181,"building",1.78,96,"Dedu","GA","loss ratio>40%","has irpm","add debit"
4104,"2011","Sep","Alex",3571,"auto",0.96,77,"Odeneho","PA","loss ratio>40%","has irpm","no action"
2399,"2014","Feb","Mina",11202,"auto",1.27,22,"Odeneho","TN","loss ratio < 40%","has irpm","add credit"
6619,"2015","Jul","David",16735,"products",0.72,17,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
4882,"2013","Aug","Franca",33431,"home",1.7,32,"Dedu","PA","loss ratio < 40%","has irpm","add credit"
4495,"2012","Jul","Emefa",35493,"home",1.8,32,"Odeneho","TN","loss ratio < 40%","has irpm","add credit"
6590,"2011","Jun","Francis",49986,"home",1.73,31,"Ayikple","VA","loss ratio < 40%","has irpm","add credit"
6490,"2012","Nov","Emefa",46101,"home",1.83,47,"Ayikple","WI","loss ratio>40%","has irpm","no action"
3706,"2010","Mar","Ama",32281,"home",0.55,78,"Dedu","NC","loss ratio>40%","has irpm","no action"
7963,"2013","Nov","Adjoa",45448,"home",0.55,66,"Odeneho","FL","loss ratio>40%","has irpm","no action"
4895,"2015","Mar","Abbie",25382,"building",1.31,77,"Odeneho","SC","loss ratio>40%","has irpm","add debit"
8449,"2015","Sep","Aseda",48768,"contents",1.27,31,"Ayikple","MN","loss ratio < 40%","has irpm","add credit"
9675,"2012","Apr","Dan",26529,"products",1.12,2,"Ayikple","GA","loss ratio < 40%","has irpm","add credit"
10378,"2012","Oct","Dan",13570,"contents",0.98,84,"Dedu","NY","loss ratio>40%","has irpm","no action"
7695,"2014","Aug","Alex",19138,"auto",1.3,8,"Dedu","TN","loss ratio < 40%","has irpm","add credit"
1199,"2011","Jan","Adjoa",24442,"building",1.75,65,"Ayikple","PA","loss ratio>40%","has irpm","no action"
2561,"2015","Dec","Janice",40181,"auto",0.98,51,"Odeneho","FL","loss ratio>40%","has irpm","no action"
6448,"2011","Apr","David",46987,"building",0.5,6,"Odeneho","WI","loss ratio < 40%","has irpm","add credit"
5061,"2014","Aug","David",34438,"products",0.65,60,"Odeneho","PA","loss ratio>40%","has irpm","no action"
7070,"2010","Oct","Adjoa",20842,"products",0.74,58,"Ayikple","MN","loss ratio>40%","has irpm","no action"
1750,"2012","Oct","Adjoa",23996,"home",0.98,75,"Ayikple","VA","loss ratio>40%","has irpm","no action"
5779,"2010","Dec","Ben",31251,"products",1.44,39,"Ayikple","FL","loss ratio < 40%","has irpm","add credit"
169,"2010","Sep","Priscilla",13858,"auto",1.44,40,"Ayikple","PA","loss ratio>40%","has irpm","no action"
5482,"2014","Jun","Kwabena",17081,"home",0.93,7,"Odeneho","FL","loss ratio < 40%","has irpm","add credit"
1118,"2012","Sep","Francis",42342,"contents",1.24,17,"Ayikple","GA","loss ratio < 40%","has irpm","add credit"
4621,"2011","May","Dan",41372,"products",1.97,74,"Ayikple","NY","loss ratio>40%","has irpm","add debit"
4416,"2012","Apr","Ekow",48997,"contents",0.62,21,"Ayikple","NJ","loss ratio < 40%","has irpm","add credit"
8243,"2014","Feb","Francis",6315,"home",1.1,67,"Odeneho","MD","loss ratio>40%","has irpm","no action"
4865,"2014","Jan","Ama",5006,"products",0.96,5,"Odeneho","MD","loss ratio < 40%","has irpm","add credit"
7062,"2014","Jun","Aseda",28268,"contents",1.13,47,"Dedu","GA","loss ratio>40%","has irpm","no action"
9176,"2015","Apr","Franca",15883,"building",1.13,6,"Dedu","WI","loss ratio < 40%","has irpm","add credit"
6271,"2010","May","Ama",42952,"products",1.47,82,"Dedu","IL","loss ratio>40%","has irpm","add debit"
945,"2011","Nov","Bella",37693,"products",1.14,72,"Ayikple","NY","loss ratio>40%","has irpm","add debit"
1254,"2013","Jul","Alex",45183,"products",0.59,79,"Ayikple","NC","loss ratio>40%","has irpm","no action"
9630,"2015","Oct","Francis",10405,"building",1.23,76,"Dedu","MD","loss ratio>40%","has irpm","add debit"
9076,"2015","Aug","Aseda",36600,"auto",1.97,83,"Odeneho","FL","loss ratio>40%","has irpm","add debit"
7874,"2011","Sep","Ekow",31551,"contents",1.66,86,"Odeneho","NJ","loss ratio>40%","has irpm","add debit"
6385,"2015","Aug","Ama",23205,"auto",0.96,30,"Ayikple","PA","loss ratio < 40%","has irpm","add credit"
3681,"2014","Mar","Bella",11842,"products",1.67,89,"Odeneho","PA","loss ratio>40%","has irpm","add debit"
6078,"2012","Mar","Priscilla",20226,"auto",1.82,24,"Dedu","NJ","loss ratio < 40%","has irpm","add credit"
290,"2013","Feb","Mina",6603,"auto",1.64,59,"Ayikple","WI","loss ratio>40%","has irpm","no action"
8098,"2014","Jun","Dan",46397,"contents",1.52,47,"Ayikple","IL","loss ratio>40%","has irpm","no action"
5730,"2012","Apr","Emefa",25944,"home",0.65,52,"Odeneho","NC","loss ratio>40%","has irpm","no action"
8620,"2012","May","Aseda",47557,"contents",1.61,34,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
467,"2014","Jul","Emefa",41650,"contents",1.5,27,"Odeneho","IL","loss ratio < 40%","has irpm","add credit"
8047,"2012","Jan","Kwabena",11043,"products",0.82,31,"Odeneho","TX","loss ratio < 40%","has irpm","add credit"
4589,"2015","Mar","Kwabena",35892,"contents",0.82,63,"Dedu","NC","loss ratio>40%","has irpm","no action"
10073,"2013","Sep","Ben",14362,"auto",1.29,50,"Dedu","NJ","loss ratio>40%","has irpm","no action"
3271,"2013","May","Ben",13933,"auto",0.81,95,"Odeneho","NY","loss ratio>40%","has irpm","no action"
7098,"2013","Mar","Emefa",37003,"building",0.71,24,"Dedu","NC","loss ratio < 40%","has irpm","add credit"
1767,"2015","May","Alex",36047,"building",1.11,53,"Odeneho","TX","loss ratio>40%","has irpm","no action"
5020,"2010","Jun","Dan",19677,"contents",0.81,28,"Odeneho","TN","loss ratio < 40%","has irpm","add credit"
6059,"2010","Dec","Priscilla",37916,"products",1.59,35,"Dedu","MD","loss ratio < 40%","has irpm","add credit"
4112,"2011","Sep","Ekow",43507,"products",1.56,97,"Dedu","FL","loss ratio>40%","has irpm","add debit"
2337,"2012","Jul","Alex",29859,"home",0.86,49,"Odeneho","NC","loss ratio>40%","has irpm","no action"
3197,"2014","May","Mina",34142,"products",0.97,37,"Odeneho","SC","loss ratio < 40%","has irpm","add credit"
2827,"2012","Oct","Janice",30080,"products",1.88,16,"Dedu","NC","loss ratio < 40%","has irpm","add credit"
3525,"2010","May","Kwabena",8408,"building",1.09,19,"Odeneho","TX","loss ratio < 40%","has irpm","add credit"
2800,"2013","Mar","David",47085,"building",1.12,99,"Ayikple","MD","loss ratio>40%","has irpm","add debit"
4388,"2015","Sep","Franca",46295,"building",1.44,22,"Dedu","TN","loss ratio < 40%","has irpm","add credit"
9467,"2012","Feb","Mina",11026,"auto",0.95,14,"Odeneho","MN","loss ratio < 40%","has irpm","add credit"
5715,"2015","Apr","Janice",14340,"products",1.97,35,"Ayikple","PA","loss ratio < 40%","has irpm","add credit"
1825,"2014","Sep","Ama",43528,"building",0.99,60,"Ayikple","MN","loss ratio>40%","has irpm","no action"
4839,"2012","Jun","Aseda",33873,"products",1.9,66,"Ayikple","FL","loss ratio>40%","has irpm","no action"
2599,"2012","Feb","Janice",31360,"contents",0.87,98,"Ayikple","GA","loss ratio>40%","has irpm","no action"
4040,"2014","Mar","Abbie",4403,"home",0.66,30,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
4938,"2013","Mar","Priscilla",25087,"auto",0.8,41,"Dedu","FL","loss ratio>40%","has irpm","no action"
897,"2012","May","Dan",13155,"auto",1.8,5,"Ayikple","SC","loss ratio < 40%","has irpm","add credit"
1591,"2015","Apr","Bella",8900,"products",1.57,47,"Ayikple","NY","loss ratio>40%","has irpm","no action"
2809,"2014","Apr","Francis",36070,"auto",0.72,95,"Odeneho","IL","loss ratio>40%","has irpm","no action"
1021,"2015","Sep","Bella",9805,"contents",1.65,7,"Ayikple","KY","loss ratio < 40%","has irpm","add credit"
7898,"2011","Jul","Aseda",18024,"building",1.8,18,"Dedu","PA","loss ratio < 40%","has irpm","add credit"
363,"2011","Mar","Adjoa",3327,"building",0.53,13,"Dedu","NC","loss ratio < 40%","has irpm","add credit"
5937,"2015","Oct","Kwasi",18676,"contents",1.7,73,"Odeneho","GA","loss ratio>40%","has irpm","add debit"
986,"2010","Sep","Priscilla",7885,"building",1.98,58,"Dedu","IL","loss ratio>40%","has irpm","no action"
1207,"2011","Jan","Kwabena",17711,"home",1.16,75,"Ayikple","TN","loss ratio>40%","has irpm","add debit"
1910,"2013","Feb","Kwabena",39660,"home",1.44,96,"Dedu","MD","loss ratio>40%","has irpm","add debit"
1961,"2014","Oct","Dan",10105,"home",0.5,49,"Odeneho","PA","loss ratio>40%","has irpm","add credit"
7622,"2012","Oct","Ben",38710,"contents",1.66,71,"Dedu","MN","loss ratio>40%","has irpm","add debit"
857,"2015","Dec","Adjoa",29287,"contents",1.73,52,"Dedu","NY","loss ratio>40%","has irpm","no action"
3058,"2010","Mar","Franca",24573,"building",1.7,37,"Odeneho","VA","loss ratio < 40%","has irpm","add credit"
9901,"2014","Sep","Adjoa",41227,"products",1.95,73,"Ayikple","PA","loss ratio>40%","has irpm","add debit"
8628,"2013","Aug","Adjoa",45047,"products",1.48,91,"Dedu","MD","loss ratio>40%","has irpm","add debit"
5478,"2015","May","Abena",35204,"home",1.65,31,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
4794,"2011","Aug","Abena",1659,"home",0.58,84,"Ayikple","SC","loss ratio>40%","has irpm","no action"
2019,"2015","Jun","Mina",21968,"products",0.81,82,"Odeneho","TX","loss ratio>40%","has irpm","no action"
2634,"2013","Feb","Abbie",17135,"auto",1.63,32,"Odeneho","NC","loss ratio < 40%","has irpm","add credit"
10115,"2013","Jan","David",30868,"auto",1.71,73,"Odeneho","NC","loss ratio>40%","has irpm","add debit"
2976,"2011","Dec","Abbie",45419,"contents",0.59,75,"Odeneho","FL","loss ratio>40%","has irpm","no action"
3792,"2013","May","Emefa",49535,"contents",1.88,58,"Ayikple","VA","loss ratio>40%","has irpm","no action"
9094,"2010","Dec","Abbie",30671,"products",1.95,62,"Ayikple","TN","loss ratio>40%","has irpm","no action"
1655,"2015","Jun","Adjoa",48909,"auto",1.97,54,"Odeneho","WI","loss ratio>40%","has irpm","no action"
5527,"2011","Apr","Priscilla",16267,"building",1.06,60,"Dedu","IL","loss ratio>40%","has irpm","no action"
8969,"2015","Oct","Ama",14432,"contents",1.58,43,"Odeneho","KY","loss ratio>40%","has irpm","no action"
1401,"2011","Apr","Bella",40199,"products",0.71,87,"Ayikple","MN","loss ratio>40%","has irpm","no action"
6680,"2010","Jan","Emefa",15674,"products",0.72,85,"Dedu","FL","loss ratio>40%","has irpm","no action"
5255,"2013","Jun","Emefa",49325,"contents",1.46,9,"Dedu","MN","loss ratio < 40%","has irpm","add credit"
7906,"2014","Jan","Adjoa",25539,"auto",0.95,80,"Dedu","TN","loss ratio>40%","has irpm","no action"
10179,"2013","Jan","Bella",5077,"building",0.89,9,"Dedu","IL","loss ratio < 40%","has irpm","add credit"
6688,"2014","Dec","Alex",9296,"products",0.74,73,"Odeneho","NC","loss ratio>40%","has irpm","no action"
9458,"2010","Jun","Janice",35073,"home",1.47,22,"Dedu","MD","loss ratio < 40%","has irpm","add credit"
6863,"2010","Jan","Dan",38582,"building",1.05,55,"Dedu","IL","loss ratio>40%","has irpm","no action"
7915,"2013","Aug","Emefa",42521,"products",2,97,"Ayikple","TX","loss ratio>40%","has irpm","add debit"
5230,"2013","Feb","Mina",42984,"auto",1.29,40,"Ayikple","GA","loss ratio>40%","has irpm","no action"
1165,"2013","Dec","Abena",33550,"building",1.29,26,"Odeneho","NJ","loss ratio < 40%","has irpm","add credit"
9218,"2014","Jan","Ben",24455,"home",1.5,26,"Ayikple","TX","loss ratio < 40%","has irpm","add credit"
10187,"2010","Dec","Ben",45380,"building",1.98,61,"Dedu","FL","loss ratio>40%","has irpm","no action"
2200,"2013","Nov","Janice",1707,"building",1.4,10,"Ayikple","NJ","loss ratio < 40%","has irpm","add credit"
7947,"2014","Apr","Mina",8328,"products",0.7,91,"Ayikple","NC","loss ratio>40%","has irpm","no action"
10336,"2014","Feb","Alex",4494,"building",1.41,5,"Odeneho","NJ","loss ratio < 40%","has irpm","add credit"
9927,"2010","Aug","Kwasi",22176,"contents",1.87,4,"Ayikple","PA","loss ratio < 40%","has irpm","add credit"
10020,"2012","Oct","David",1611,"products",1.95,27,"Ayikple","NC","loss ratio < 40%","has irpm","add credit"
1315,"2014","Feb","Dan",14992,"products",0.88,16,"Ayikple","NY","loss ratio < 40%","has irpm","add credit"
2185,"2013","Jul","Alex",10294,"building",0.79,13,"Odeneho","PA","loss ratio < 40%","has irpm","add credit"
4444,"2010","May","Priscilla",9327,"contents",1.08,73,"Ayikple","VA","loss ratio>40%","has irpm","add debit"
1363,"2015","Nov","Bella",22090,"home",0.5,50,"Odeneho","PA","loss ratio>40%","has irpm","add credit"
1675,"2012","Jan","Ben",21353,"home",0.87,19,"Odeneho","SC","loss ratio < 40%","has irpm","add credit"
2722,"2011","Mar","Mina",28880,"contents",0.98,35,"Ayikple","KY","loss ratio < 40%","has irpm","add credit"
237,"2012","Jun","Kwasi",16062,"contents",1.59,42,"Ayikple","MD","loss ratio>40%","has irpm","no action"
5883,"2013","Feb","Abbie",3661,"auto",1.15,95,"Dedu","NJ","loss ratio>40%","has irpm","add debit"
10298,"2015","Sep","Alex",43884,"building",1.4,13,"Odeneho","SC","loss ratio < 40%","has irpm","add credit"
7504,"2012","Apr","Franca",20819,"home",1.84,63,"Dedu","KY","loss ratio>40%","has irpm","no action"
3079,"2012","Mar","Ama",9178,"building",1.88,98,"Odeneho","MD","loss ratio>40%","has irpm","add debit"
1115,"2012","Jun","Aseda",40996,"building",1.24,29,"Dedu","NJ","loss ratio < 40%","has irpm","add credit"
417,"2015","Sep","Franca",39379,"products",1.55,20,"Odeneho","NC","loss ratio < 40%","has irpm","add credit"
1561,"2012","Dec","Ben",10328,"building",1.24,85,"Ayikple","NC","loss ratio>40%","has irpm","add debit"
8901,"2013","May","Kwasi",25500,"products",1.83,45,"Odeneho","NJ","loss ratio>40%","has irpm","no action"
7664,"2012","Feb","David",43787,"auto",0.7,34,"Odeneho","FL","loss ratio < 40%","has irpm","add credit"
4122,"2015","Jan","Franca",2574,"building",1.4,46,"Ayikple","IL","loss ratio>40%","has irpm","no action"
495,"2015","Jan","Ama",11634,"home",1.03,23,"Dedu","WI","loss ratio < 40%","has irpm","add credit"
8355,"2010","Dec","Bella",7241,"products",1.41,13,"Dedu","VA","loss ratio < 40%","has irpm","add credit"
7702,"2012","May","David",5641,"products",1.99,84,"Ayikple","SC","loss ratio>40%","has irpm","add debit"
7014,"2011","Feb","Ben",45038,"contents",1.38,71,"Dedu","MD","loss ratio>40%","has irpm","add debit"
5797,"2010","Dec","Adjoa",29147,"products",1.21,98,"Ayikple","NC","loss ratio>40%","has irpm","add debit"
6802,"2011","Jul","Alex",8742,"products",1.49,97,"Odeneho","TX","loss ratio>40%","has irpm","add debit"
2206,"2014","Feb","Adjoa",24769,"auto",0.98,33,"Odeneho","GA","loss ratio < 40%","has irpm","add credit"
9226,"2012","Mar","Emefa",8888,"home",1.77,67,"Ayikple","VA","loss ratio>40%","has irpm","no action"
4099,"2012","Sep","Bella",35378,"home",1.5,4,"Odeneho","IL","loss ratio < 40%","has irpm","add credit"
7954,"2013","Mar","Abbie",2276,"contents",1.77,75,"Odeneho","MD","loss ratio>40%","has irpm","add debit"
7198,"2012","Apr","Francis",45690,"auto",0.99,12,"Odeneho","IL","loss ratio < 40%","has irpm","add credit"
1218,"2011","Nov","Adjoa",37479,"products",1.56,59,"Dedu","NC","loss ratio>40%","has irpm","no action"
9540,"2012","Mar","Adjoa",48168,"contents",1.38,86,"Dedu","MN","loss ratio>40%","has irpm","add debit"
9444,"2011","Feb","Ama",24472,"contents",0.91,89,"Ayikple","GA","loss ratio>40%","has irpm","no action"
4350,"2011","Jun","Franca",18715,"home",1.02,29,"Ayikple","VA","loss ratio < 40%","has irpm","add credit"
10332,"2015","Jul","Janice",27298,"home",0.96,47,"Ayikple","KY","loss ratio>40%","has irpm","no action"
1979,"2010","Feb","Ben",33744,"auto",0.78,90,"Dedu","SC","loss ratio>40%","has irpm","no action"
6275,"2010","Jul","Mina",10246,"home",1.57,72,"Dedu","VA","loss ratio>40%","has irpm","add debit"
6894,"2014","Jun","Francis",38105,"building",1.91,8,"Dedu","FL","loss ratio < 40%","has irpm","add credit"
7737,"2015","Nov","Dan",19837,"home",0.63,8,"Ayikple","SC","loss ratio < 40%","has irpm","add credit"
232,"2012","Sep","Dan",26390,"products",1.75,45,"Dedu","NY","loss ratio>40%","has irpm","no action"
8589,"2010","Jan","Ama",12205,"home",1.16,52,"Dedu","NY","loss ratio>40%","has irpm","no action"
6067,"2014","Sep","Abena",39057,"contents",0.87,18,"Dedu","NC","loss ratio < 40%","has irpm","add credit"
2231,"2012","May","Ekow",25232,"auto",1.38,94,"Ayikple","NC","loss ratio>40%","has irpm","add debit"
6855,"2014","Nov","Janice",40948,"home",1.71,90,"Ayikple","FL","loss ratio>40%","has irpm","add debit"
8270,"2012","Aug","Mina",37211,"auto",0.86,20,"Odeneho","SC","loss ratio < 40%","has irpm","add credit"
2156,"2014","Aug","Kwasi",28143,"home",1.87,12,"Dedu","WI","loss ratio < 40%","has irpm","add credit"
9551,"2014","Sep","Aseda",28505,"building",0.67,37,"Odeneho","FL","loss ratio < 40%","has irpm","add credit"
7285,"2011","Jan","Ekow",5959,"home",1,63,"Ayikple","NJ","loss ratio>40%","has no irpm","no action"
2641,"2013","Jun","Alex",12414,"products",1.12,51,"Dedu","WI","loss ratio>40%","has irpm","no action"
8311,"2011","Feb","Ekow",45010,"contents",0.56,44,"Dedu","TN","loss ratio>40%","has irpm","no action"
1845,"2015","Oct","Adjoa",2612,"products",0.8,44,"Dedu","KY","loss ratio>40%","has irpm","no action"
10274,"2015","Oct","Bella",21572,"auto",1.66,66,"Odeneho","NC","loss ratio>40%","has irpm","no action"
9426,"2011","Apr","Adjoa",30520,"building",1.23,14,"Ayikple","SC","loss ratio < 40%","has irpm","add credit"
8246,"2010","Jun","Alex",15689,"auto",1.47,38,"Odeneho","MN","loss ratio < 40%","has irpm","add credit"
755,"2011","Feb","Bella",39503,"auto",0.8,11,"Odeneho","NY","loss ratio < 40%","has irpm","add credit"
3074,"2013","May","Janice",27538,"products",0.92,100,"Dedu","SC","loss ratio>40%","has irpm","no action"
7681,"2015","Jun","Mina",9690,"home",0.6,16,"Ayikple","IL","loss ratio < 40%","has irpm","add credit"
10210,"2011","Sep","David",2901,"contents",1.82,82,"Odeneho","IL","loss ratio>40%","has irpm","add debit"
657,"2010","Jun","Emefa",47328,"home",1.46,63,"Dedu","TN","loss ratio>40%","has irpm","no action"
9835,"2013","Oct","Abbie",14112,"building",1.35,62,"Dedu","TN","loss ratio>40%","has irpm","no action"
10251,"2015","May","Kwabena",41468,"home",1.2,16,"Dedu","MD","loss ratio < 40%","has irpm","add credit"
1928,"2014","Nov","Kwasi",11735,"contents",1.68,37,"Odeneho","NJ","loss ratio < 40%","has irpm","add credit"
9250,"2010","Nov","Francis",39918,"products",1.48,72,"Dedu","TN","loss ratio>40%","has irpm","add debit"
5011,"2014","Jul","Bella",40266,"contents",0.94,97,"Odeneho","IL","loss ratio>40%","has irpm","no action"
2340,"2014","May","Ben",9948,"building",0.61,66,"Odeneho","GA","loss ratio>40%","has irpm","no action"
9952,"2010","Mar","Janice",38017,"products",1.56,35,"Odeneho","WI","loss ratio < 40%","has irpm","add credit"
6610,"2014","Mar","Priscilla",1654,"building",1.44,12,"Ayikple","WI","loss ratio < 40%","has irpm","add credit"
4985,"2012","Dec","David",4322,"home",0.54,21,"Dedu","TN","loss ratio < 40%","has irpm","add credit"
1776,"2010","Jul","Kwasi",44241,"home",1.43,0,"Odeneho","KY","loss ratio < 40%","has irpm","add credit"
3504,"2014","May","Ekow",44700,"products",0.68,28,"Dedu","MD","loss ratio < 40%","has irpm","add credit"
139,"2011","Sep","Abena",44888,"auto",1.59,20,"Dedu","WI","loss ratio < 40%","has irpm","add credit"
93,"2012","Dec","Priscilla",10378,"products",0.92,46,"Dedu","NJ","loss ratio>40%","has irpm","no action"
5444,"2014","Aug","Kwabena",35452,"contents",1.29,26,"Odeneho","FL","loss ratio < 40%","has irpm","add credit"
1411,"2012","Sep","Mina",6023,"auto",1.93,64,"Odeneho","NY","loss ratio>40%","has irpm","no action"
3622,"2015","Jun","Abbie",48853,"auto",1.85,27,"Odeneho","MN","loss ratio < 40%","has irpm","add credit"
6491,"2013","Nov","Abbie",25050,"contents",1.45,54,"Ayikple","IL","loss ratio>40%","has irpm","no action"
514,"2010","Nov","Ama",28646,"products",1.82,43,"Dedu","SC","loss ratio>40%","has irpm","no action"
5506,"2012","Feb","Janice",31475,"auto",1.43,65,"Ayikple","MD","loss ratio>40%","has irpm","no action"
8207,"2012","Nov","Franca",24827,"auto",1.07,65,"Ayikple","MD","loss ratio>40%","has irpm","no action"
3439,"2010","Feb","Alex",22428,"contents",0.69,98,"Dedu","VA","loss ratio>40%","has irpm","no action"
1699,"2015","Jun","Ekow",31527,"contents",1.17,18,"Odeneho","NJ","loss ratio < 40%","has irpm","add credit"
3983,"2010","Jul","Abbie",21138,"building",0.89,78,"Dedu","WI","loss ratio>40%","has irpm","no action"
7494,"2014","Oct","Ekow",21931,"contents",1.4,80,"Odeneho","SC","loss ratio>40%","has irpm","add debit"
1105,"2015","Feb","Ben",7324,"home",0.89,14,"Dedu","NJ","loss ratio < 40%","has irpm","add credit"
3665,"2012","Apr","Priscilla",46150,"products",0.89,76,"Dedu","IL","loss ratio>40%","has irpm","no action"
8634,"2012","Jul","Ekow",49044,"home",1.93,100,"Dedu","NJ","loss ratio>40%","has irpm","add debit"
4091,"2013","May","Abena",22477,"contents",0.83,82,"Odeneho","FL","loss ratio>40%","has irpm","no action"
10218,"2014","Feb","Janice",48665,"building",1.88,87,"Ayikple","NC","loss ratio>40%","has irpm","add debit"
5358,"2011","Oct","Alex",16078,"auto",0.58,78,"Odeneho","NC","loss ratio>40%","has irpm","no action"
4019,"2012","Aug","Kwabena",39893,"auto",1.22,32,"Dedu","NY","loss ratio < 40%","has irpm","add credit"
4580,"2014","May","Ama",12107,"contents",0.92,58,"Odeneho","MD","loss ratio>40%","has irpm","no action"
5504,"2012","May","Aseda",37746,"products",0.62,17,"Dedu","SC","loss ratio < 40%","has irpm","add credit"
8903,"2010","Aug","Emefa",23856,"home",1.57,70,"Odeneho","FL","loss ratio>40%","has irpm","add debit"
6775,"2013","Jun","Emefa",21345,"products",0.64,74,"Ayikple","TX","loss ratio>40%","has irpm","no action"
7432,"2014","Jun","Ben",37093,"building",1.14,3,"Ayikple","VA","loss ratio < 40%","has irpm","add credit"
8774,"2013","Sep","Janice",18421,"building",1.16,26,"Ayikple","GA","loss ratio < 40%","has irpm","add credit"
7385,"2010","Jul","Aseda",13246,"building",2,20,"Odeneho","TX","loss ratio < 40%","has irpm","add credit"
6327,"2014","Oct","Alex",27904,"home",1.8,10,"Dedu","SC","loss ratio < 40%","has irpm","add credit"
5666,"2011","Jun","Dan",29356,"products",2,86,"Odeneho","TX","loss ratio>40%","has irpm","add debit"
5663,"2012","Oct","Ama",42412,"products",0.74,42,"Odeneho","MN","loss ratio>40%","has irpm","no action"
7026,"2010","Jul","Janice",17829,"auto",1.14,63,"Ayikple","VA","loss ratio>40%","has irpm","no action"
2682,"2010","Dec","Ben",27278,"contents",1.3,96,"Dedu","NJ","loss ratio>40%","has irpm","add debit"
136,"2011","Feb","Ben",16244,"contents",1.71,94,"Odeneho","MN","loss ratio>40%","has irpm","add debit"
632,"2015","Jan","Mina",44674,"home",1.88,59,"Odeneho","VA","loss ratio>40%","has irpm","no action"
3945,"2010","Dec","Abbie",5699,"home",0.54,84,"Dedu","KY","loss ratio>40%","has irpm","no action"
8508,"2010","Apr","Janice",20527,"home",1.91,5,"Dedu","NC","loss ratio < 40%","has irpm","add credit"
9980,"2014","May","Mina",33216,"contents",1.54,10,"Ayikple","VA","loss ratio < 40%","has irpm","add credit"
